property_id,city,neighborhood,property_type,bedrooms,bathrooms,living_area_sqft,lot_size_sqft,year_built,garage,basement,sale_year,sale_price
1633,10,11,2,4,3,1381,5032.0,1964,1,1,2024,402000
1634,17,63,3,3,3,1380,4859.0,1977,1,1,2024,468000
1635,13,51,1,2,2,1026,6257.154658221167,2016,1,0,2023,322000
1636,15,68,2,5,4,1617,5699.0,1926,0,1,2025,664000
1637,23,11,3,2,4,1405,6321.0,2006,1,1,2025,405000
1638,26,33,1,2,2,781,6257.154658221167,2001,1,0,2022,268000
1639,15,27,3,4,4,1348,5227.0,2021,0,1,2022,556000
1640,11,41,1,2,1,751,6257.154658221167,1962,0,0,2021,345000
1641,11,52,1,2,2,705,6257.154658221167,2013,1,0,2024,477000
1642,24,11,3,5,3,1022,8057.0,1971,1,1,2022,281000
1643,15,0,2,4,4,1683,6496.0,1945,0,1,2023,629000
1644,22,11,3,4,1,1135,6435.0,2001,1,1,2021,410000
1645,4,57,3,4,4,1722,8465.0,1959,1,1,2025,745000
1646,10,11,5,5,4,2120,3872.0,2022,0,0,2025,821000
1647,3,7,3,3,1,1413,6388.0,1989,1,1,2024,503000
1648,17,12,3,5,3,1041,7466.0,1972,1,1,2024,386000
1649,11,70,3,5,2,1940,5027.0,2022,1,1,2023,712000
1650,17,32,2,4,3,1358,5449.0,1997,1,1,2022,362000
1651,17,12,5,5,4,2274,4184.0,1964,1,1,2021,476000
1652,17,65,3,6,3,1675,7925.0,2015,1,1,2023,472000
1653,15,40,4,3,2,993,2200.0,1973,0,1,2025,430000
1654,21,24,4,2,2,1185,2960.0,1990,1,0,2021,177000
1655,7,71,1,1,1,856,6257.154658221167,2006,1,0,2022,411000
1656,12,20,3,4,4,1323,5047.0,1996,1,1,2024,628000
1657,18,30,1,1,1,700,6257.154658221167,2001,1,0,2021,369000
1658,14,54,5,4,4,2566,5794.0,2003,1,0,2023,664000
1659,14,54,3,3,3,954,8304.0,2018,1,1,2025,489000
1661,11,16,5,7,4,1749,6038.0,1958,1,1,2023,719000
1663,13,51,3,5,3,1233,7746.0,1982,1,0,2022,379000
1664,18,42,1,1,2,866,6257.154658221167,1956,1,0,2025,704000
1665,15,38,0,2,1,1256,4960.0,1981,1,1,2025,668000
1666,18,42,1,3,1,800,6257.154658221167,1960,0,0,2024,458000
1668,15,0,1,2,1,831,6257.154658221167,1921,1,0,2022,298000
1669,20,46,3,5,3,1307,5250.0,1983,1,1,2024,514000
1670,12,20,1,2,2,832,6257.154658221167,2012,0,0,2024,484000
1671,3,7,4,2,2,1199,2051.0,1971,1,0,2025,452000
1672,4,55,2,4,3,1594,4994.0,2008,1,1,2022,528000
1673,15,37,4,3,3,1197,4351.0,2013,1,1,2022,464000
1674,9,19,1,2,1,604,6257.154658221167,1990,0,0,2023,356000
1675,9,22,3,4,3,1672,8909.0,2004,0,0,2023,659000
1676,15,66,1,2,2,788,6257.154658221167,1956,0,0,2025,491000
1678,4,55,4,4,3,1181,3968.0,1999,1,0,2023,429000
1679,15,50,1,2,1,791,6257.154658221167,1955,0,0,2021,297000
1681,13,35,4,3,2,1134,3243.0,1980,1,0,2024,289000
1682,17,34,2,3,3,1780,6445.0,1963,1,1,2025,523000
1683,17,59,3,5,2,2144,6530.0,1957,1,0,2023,540000
1684,15,66,0,3,1,1047,7593.0,1950,1,1,2024,536000
1685,11,52,1,3,2,636,6257.154658221167,1996,1,0,2025,438000
1687,17,59,3,3,1,1912,4092.0,2004,1,0,2025,575000
1688,4,56,4,3,1,1006,4204.0,1995,1,1,2025,436000
1689,18,42,0,3,2,1008,3599.0,1991,1,1,2023,533000
1690,26,33,2,5,3,1687,6007.0,1958,1,1,2025,478000
1691,15,38,1,2,1,553,6257.154658221167,1996,0,0,2025,318000
1692,11,52,1,3,2,696,6257.154658221167,2012,1,0,2022,425000
1694,25,58,2,4,3,1698,4760.0,1997,0,0,2025,222000
1695,11,52,1,2,1,1016,6257.154658221167,1999,1,0,2022,478000
1697,27,28,1,2,1,662,6257.154658221167,1964,0,0,2024,439000
1698,23,23,2,3,3,1519,3401.0,2015,1,1,2024,380000
1699,15,69,1,2,2,893,6257.154658221167,1930,0,0,2025,454000
1701,11,16,3,2,1,1184,3824.0,1968,1,1,2022,406000
1702,17,34,4,3,2,1017,4086.0,1995,1,1,2022,259000
1703,15,0,4,2,2,845,2944.0,1927,1,1,2025,364000
1704,28,11,3,3,3,1388,8224.0,1985,1,0,2023,338000
1705,11,52,1,1,1,866,6257.154658221167,2016,1,0,2024,489000
1706,17,63,3,2,1,1626,9217.0,1988,1,1,2023,453000
1707,26,33,1,2,1,566,6257.154658221167,1971,1,0,2025,267000
1708,11,17,1,3,2,833,6257.154658221167,1966,1,0,2024,591000
1709,15,40,1,2,1,751,6257.154658221167,1995,0,0,2024,418000
1710,16,71,3,4,3,1447,4472.0,2009,1,0,2025,664000
1711,2,6,3,4,4,1062,5902.0,1960,1,0,2021,320000
1712,2,6,1,2,1,788,6257.154658221167,2011,0,0,2024,321000
1713,13,51,1,2,2,994,6257.154658221167,2002,1,0,2024,380000
1714,24,5,3,5,3,1791,4867.0,1959,1,1,2021,348000
1716,2,6,4,3,2,1079,4102.0,1974,1,1,2021,238000
1718,27,28,2,5,2,1872,5630.0,2008,1,1,2025,768000
1719,15,21,3,4,2,1019,5503.0,1959,0,0,2022,412000
1720,12,67,2,4,4,2088,3885.0,1987,1,0,2025,859000
1721,11,16,1,2,1,928,6257.154658221167,1988,1,0,2021,399000
1722,11,15,4,3,2,1282,3905.0,2014,1,1,2023,470000
1723,13,13,1,2,1,610,6257.154658221167,1992,1,0,2022,224000
1724,15,39,1,2,2,740,6257.154658221167,2020,1,0,2025,458000
1726,3,7,0,2,2,909,5988.0,2006,1,0,2025,555000
1727,12,67,3,5,3,1254,9566.0,1968,1,1,2024,609000
1728,11,16,3,2,3,1412,7426.0,1996,1,1,2022,514000
1729,4,60,2,4,2,1610,7567.0,1985,1,1,2023,556000
1730,2,6,1,3,1,691,6257.154658221167,1986,0,0,2022,261000
1731,17,32,1,1,2,709,6257.154658221167,1941,0,0,2024,253000
1733,8,11,1,2,1,830,6257.154658221167,1967,1,0,2023,239000
1734,18,42,1,3,1,756,6257.154658221167,1964,1,0,2025,552000
1735,18,42,3,3,3,1483,8470.0,1988,1,0,2025,652000
1736,27,61,3,5,3,1660,9030.0,2007,1,0,2024,795000
1737,11,41,1,1,1,876,6257.154658221167,1987,1,0,2025,550000
1738,21,24,3,3,3,1714,6521.0,1971,1,1,2023,315000
1739,15,0,0,4,1,999,8133.0,1970,1,0,2022,478000
1740,11,15,3,4,1,1485,3383.0,2001,1,1,2024,555000
1741,10,11,3,5,3,2156,9357.0,1993,1,1,2023,620000
1742,16,71,4,4,2,1152,2707.0,2021,1,1,2022,471000
1744,9,19,2,4,3,1463,4058.0,1998,1,1,2023,451000
1745,27,26,2,5,3,1963,3620.0,1976,0,1,2024,692000
1747,15,50,1,2,2,734,6257.154658221167,1991,1,0,2022,410000
1748,28,11,4,2,1,969,1852.0,2014,1,1,2021,194000
1749,15,29,3,6,3,1616,5213.0,1920,0,1,2025,613000
1750,27,26,1,2,2,865,6257.154658221167,2004,1,0,2024,455000
1752,21,25,4,3,2,910,2118.0,1974,1,1,2021,167000
1753,9,22,1,2,2,847,6257.154658221167,2002,1,0,2023,420000
1754,26,44,3,2,2,2146,9029.0,1971,1,1,2025,594000
1755,11,16,3,2,2,1385,7182.0,2019,1,0,2025,633000
1756,15,37,1,2,2,897,6257.154658221167,1959,1,0,2022,396000
1757,18,30,1,2,2,760,6257.154658221167,1972,1,0,2025,535000
1758,15,36,3,6,3,2003,4567.0,2011,1,1,2022,741000
1760,15,66,1,2,1,950,6257.154658221167,1944,0,0,2022,365000
1761,12,20,4,3,2,1001,3167.0,2006,1,0,2021,360000
1762,11,15,0,3,2,980,8447.0,2020,1,1,2022,507000
1763,15,0,1,2,1,773,6257.154658221167,1977,1,0,2025,398000
1764,2,6,1,2,1,858,6257.154658221167,1977,1,0,2023,386000
1765,15,40,1,2,1,753,6257.154658221167,1944,1,0,2025,358000
1766,9,8,4,3,1,803,3013.0,2010,0,0,2021,280000
1767,17,4,1,2,2,701,6257.154658221167,1978,1,0,2025,315000
1768,4,60,3,3,3,1092,8147.0,1985,1,1,2022,419000
1769,26,11,3,4,2,1559,7348.0,2022,1,1,2023,497000
1770,13,35,1,2,2,725,6257.154658221167,2005,1,0,2025,317000
1773,9,2,2,3,3,1915,4136.0,2010,0,1,2024,656000
1774,6,11,3,4,3,2123,8325.0,1979,0,1,2023,395000
1775,4,55,1,2,1,823,6257.154658221167,2008,1,0,2024,438000
1777,21,24,1,2,2,721,6257.154658221167,1989,0,0,2025,291000
1778,4,57,1,2,2,788,6257.154658221167,1970,1,0,2024,568000
1779,15,68,1,3,1,613,6257.154658221167,1952,1,0,2025,386000
1781,10,11,4,3,2,856,3025.0,1999,1,1,2025,361000
1782,11,15,4,2,2,1134,3191.0,1992,0,1,2021,344000
1783,7,71,3,5,3,1097,8638.0,2020,1,1,2021,429000
1784,12,49,3,5,3,1942,8411.0,2021,1,1,2023,711000
1785,9,19,1,2,2,818,6257.154658221167,1983,1,0,2025,485000
1787,11,15,2,5,2,1828,6920.0,1984,1,1,2024,626000
1789,12,31,1,2,1,724,6257.154658221167,1978,1,0,2024,592000
1790,25,58,3,3,3,1758,7421.0,2000,1,1,2021,203000
1791,11,52,4,2,2,1172,3078.0,1961,1,1,2023,473000
1792,24,5,1,3,2,674,6257.154658221167,1956,1,0,2025,305000
1794,15,38,1,2,2,707,6257.154658221167,2020,0,0,2021,302000
1795,12,31,1,2,1,738,6257.154658221167,2002,0,0,2025,482000
1796,26,44,4,4,1,1148,4011.0,1992,1,1,2024,352000
1798,9,19,3,4,2,1135,5872.0,1988,1,1,2023,510000
1802,5,9,4,3,2,930,2663.0,2013,1,1,2024,377000
1803,17,12,2,4,3,1872,5818.0,1968,1,1,2021,439000
1805,4,57,4,3,2,1147,3084.0,1991,1,1,2021,295000
1806,11,41,3,5,2,1601,5795.0,1983,1,1,2024,727000
1807,12,49,1,2,2,874,6257.154658221167,1992,0,0,2023,431000
1809,9,2,1,2,2,609,6257.154658221167,1984,1,0,2022,319000
1810,28,62,1,3,1,876,6257.154658221167,1964,1,0,2025,355000
1811,4,56,1,1,2,525,6257.154658221167,1995,0,0,2022,275000
1812,17,63,5,6,3,2531,4655.0,1984,1,1,2023,643000
1813,2,6,1,2,2,824,6257.154658221167,1964,1,0,2022,333000
1815,4,60,1,2,1,677,6257.154658221167,1963,1,0,2025,460000
1817,12,31,1,2,1,519,6257.154658221167,1987,1,0,2024,382000
1818,7,71,1,2,1,542,6257.154658221167,1986,1,0,2023,346000
1819,21,25,3,2,3,1257,6985.0,1971,1,1,2022,196000
1821,26,18,3,6,2,1308,5980.0,2008,1,0,2023,394000
1822,15,36,1,3,2,812,6257.154658221167,1994,1,0,2024,532000
1823,17,4,3,4,2,1670,6945.0,1925,1,1,2025,447000
1824,26,33,3,3,3,1387,5553.0,2020,0,1,2024,423000
1825,26,44,2,4,3,1914,4653.0,1990,1,1,2023,519000
1827,17,12,2,4,2,1615,6007.0,2004,1,0,2025,421000
1828,20,46,1,2,1,727,6257.154658221167,1965,1,0,2022,359000
1829,12,49,1,1,2,730,6257.154658221167,2001,0,0,2025,500000
1830,3,7,4,3,2,1139,2070.0,1996,1,1,2022,333000
1831,11,52,1,2,1,857,6257.154658221167,1976,1,0,2021,350000
1832,15,21,1,2,2,680,6257.154658221167,2008,0,0,2024,396000
1833,18,42,3,2,3,1033,4777.0,1978,0,1,2023,409000
1834,17,4,3,5,2,1181,6925.0,1916,0,0,2022,349000
1835,13,51,1,2,1,527,6257.154658221167,1955,0,0,2024,264000
1836,15,36,4,3,3,975,1979.0,1978,1,1,2022,370000
1838,11,70,3,4,3,1565,4325.0,2017,1,1,2024,629000
1839,12,31,3,3,3,947,7793.0,1969,1,1,2024,536000
1840,26,11,3,2,2,1481,5621.0,2012,1,1,2022,347000
1843,12,49,4,3,1,1032,2365.0,2004,1,1,2024,459000
1845,26,44,3,5,3,1429,4897.0,1972,0,1,2024,401000
1846,4,55,3,2,3,1937,7300.0,1997,1,1,2023,677000
1847,26,11,1,2,2,903,6257.154658221167,1956,1,0,2024,266000
1849,24,5,3,2,2,1261,3851.0,1957,1,1,2022,319000
1850,28,62,2,5,4,1548,4628.0,1971,0,1,2022,246000
1851,4,57,3,3,1,1942,8493.0,1974,1,1,2022,717000
1852,17,65,3,5,2,1765,7338.0,2020,1,1,2021,374000
1853,23,11,1,2,1,796,6257.154658221167,1992,0,0,2024,264000
1854,12,49,1,2,2,700,6257.154658221167,1961,1,0,2025,606000
1857,3,7,3,3,3,1071,7768.0,1967,1,1,2023,556000
1858,15,45,3,3,3,1292,4269.0,1969,1,1,2025,617000
1859,25,58,1,1,2,764,6257.154658221167,1960,0,0,2021,124000
1860,19,43,4,2,2,1013,2093.0,1964,0,1,2023,173000
1862,21,14,3,4,3,1511,9190.0,2020,1,0,2025,341000
1863,3,7,3,3,3,1184,4899.0,1961,1,1,2025,573000
1864,15,66,3,4,2,1799,6977.0,2001,1,1,2024,757000
1866,18,30,3,4,2,1186,5314.0,2004,1,1,2025,662000
1867,17,65,1,2,1,641,6257.154658221167,1929,1,0,2024,248000
1868,26,33,0,4,1,892,4960.0,1967,0,1,2025,422000
1869,22,11,1,2,2,864,6257.154658221167,2002,1,0,2023,500000
1870,15,29,4,3,3,1267,1773.0,1979,0,1,2025,423000
1872,17,59,2,5,2,1609,4429.0,2001,0,0,2024,442000
1873,9,2,1,2,1,496,6257.154658221167,1959,1,0,2022,265000
1874,11,41,1,2,1,729,6257.154658221167,1972,1,0,2023,434000
1877,4,60,1,2,1,577,6257.154658221167,1994,1,0,2024,410000
1878,27,26,3,3,2,1444,7585.0,1981,1,1,2023,738000
1880,15,36,3,6,2,1496,6816.0,1961,1,1,2023,595000
1881,11,41,3,3,4,1656,8212.0,1963,1,0,2025,682000
1883,15,38,3,3,2,1698,6077.0,1966,1,0,2025,794000
1884,17,4,4,3,2,1066,3571.0,1986,1,1,2023,288000
1885,18,42,3,5,3,1792,4868.0,1965,1,1,2024,663000
1886,7,71,3,3,3,2049,4909.0,1992,1,1,2023,767000
1887,12,49,3,3,1,1343,4415.0,1962,0,1,2021,417000
1888,4,55,3,4,3,1962,5346.0,1995,0,1,2025,759000
1889,17,65,3,4,3,1774,6061.0,1970,1,1,2024,480000
1890,24,5,3,4,2,1414,5668.0,2015,1,1,2025,469000
1892,27,28,3,3,3,1554,5836.0,1992,0,1,2025,739000
1893,5,9,2,4,3,1945,3809.0,2022,0,1,2023,593000
1895,11,70,4,3,1,1367,3620.0,1989,0,1,2022,419000
1898,15,29,4,3,2,930,2391.0,1913,1,1,2025,400000
1900,2,6,5,6,4,2357,4752.0,2000,1,1,2024,712000
1901,11,16,1,2,1,827,6257.154658221167,1999,0,0,2024,539000
1902,17,12,2,4,3,1855,7823.0,1956,0,0,2023,472000
1903,26,44,3,3,3,1175,6173.0,2002,1,1,2024,440000
1904,23,11,4,2,3,1167,3264.0,1999,1,1,2023,247000
1905,9,8,0,2,2,1000,4340.0,1979,0,1,2025,455000
1906,15,50,3,5,3,1530,7109.0,1915,0,1,2022,432000
1907,3,7,4,2,2,1129,1918.0,1981,1,1,2023,370000
1908,17,32,4,3,2,952,3496.0,2007,0,1,2022,230000
1910,23,23,3,6,3,1541,8773.0,1995,1,0,2025,400000
1913,7,71,3,4,4,1464,6154.0,1962,0,1,2021,482000
1915,9,8,3,5,2,1489,6992.0,1959,1,0,2025,693000
1916,26,44,5,6,4,2600,6547.0,1967,1,0,2023,635000
1917,17,63,3,3,4,1288,9580.0,1984,1,0,2025,523000
1918,9,19,0,4,1,1065,5146.0,1988,1,1,2022,449000
1919,15,69,3,6,3,1284,6897.0,1927,0,1,2022,524000
1920,17,34,3,3,1,2082,6127.0,2010,1,1,2024,472000
1922,17,32,4,3,2,1024,3074.0,2012,1,1,2025,284000
1923,12,49,3,3,3,2065,7276.0,1976,1,1,2025,855000
1924,24,11,3,3,4,1255,7550.0,1967,1,1,2022,371000
1925,26,44,4,3,2,1110,2735.0,1964,1,1,2023,306000
1926,15,29,3,2,3,1608,5472.0,1977,1,0,2023,535000
1927,12,31,2,5,3,1802,6648.0,1968,1,1,2025,782000
1928,2,6,3,4,3,1602,3625.0,1990,0,1,2025,666000
1929,8,48,3,3,3,1410,4570.0,1969,1,1,2021,245000
1931,26,11,3,4,4,1932,8462.0,1994,1,1,2024,601000
1933,12,20,0,3,2,1156,5861.0,1986,1,1,2023,553000
1934,5,9,1,2,1,617,6257.154658221167,2013,1,0,2025,442000
1935,10,11,3,3,3,1285,3465.0,1962,1,1,2022,396000
1937,28,62,1,2,2,685,6257.154658221167,2011,0,0,2021,245000
1938,11,15,4,3,2,1179,3070.0,2009,0,1,2023,406000
1939,17,12,3,5,2,1652,5201.0,2019,1,1,2025,547000
1940,23,23,4,4,2,1111,3680.0,1969,1,1,2025,325000
1941,4,56,1,2,2,919,6257.154658221167,1996,1,0,2022,447000
1942,13,35,4,3,1,952,2284.0,2009,1,1,2022,247000
1943,28,10,3,4,3,2012,3171.0,2018,1,1,2024,533000
1944,2,6,4,4,1,1135,2303.0,2011,1,1,2022,304000
1945,9,2,4,3,2,1081,3049.0,1987,1,1,2021,309000
1946,15,50,3,2,3,1123,4353.0,1961,0,0,2025,508000
1947,15,36,2,3,3,1867,3951.0,1967,0,1,2021,675000
1948,17,34,3,3,2,1164,5206.0,2020,1,1,2025,456000
1949,12,20,1,3,1,916,6257.154658221167,1958,1,0,2024,571000
1950,16,71,3,4,3,1901,7827.0,1984,1,1,2023,787000
1951,2,6,1,2,2,641,6257.154658221167,2022,1,0,2023,318000
1952,15,45,4,3,2,868,3086.0,1944,1,1,2023,314000
1953,17,32,1,2,2,650,6257.154658221167,2018,1,0,2025,378000
1954,17,32,0,2,1,1189,5136.0,2023,1,1,2024,419000
1956,11,17,1,3,1,716,6257.154658221167,1971,1,0,2024,532000
1957,13,35,1,3,2,673,6257.154658221167,1997,1,0,2023,292000
1958,9,22,4,3,3,919,3738.0,1974,1,1,2025,421000
1960,2,6,1,2,1,897,6257.154658221167,2003,1,0,2024,403000
1961,4,57,2,5,4,1559,3442.0,2018,0,1,2021,545000
1962,18,30,3,3,3,1889,5534.0,1983,1,1,2022,711000
1963,15,45,2,4,3,1683,4096.0,2017,0,0,2024,793000
1964,2,6,1,2,1,865,6257.154658221167,2001,0,0,2024,388000
1965,11,41,2,5,3,1842,4420.0,2006,1,1,2025,780000
1967,4,60,4,3,1,1065,3058.0,1993,1,1,2023,478000
1968,15,37,2,5,3,1878,4548.0,1958,1,0,2021,588000
1969,24,11,1,3,2,651,6257.154658221167,1979,1,0,2024,272000
1971,10,11,3,5,2,832,6732.0,1978,1,1,2025,408000
1972,20,46,2,5,3,1836,5511.0,1963,1,1,2024,462000
1973,28,11,1,2,2,878,6257.154658221167,1996,1,0,2024,251000
1974,23,23,3,6,2,1115,6212.0,2001,1,0,2023,362000
1975,28,10,3,4,3,1529,8467.0,1966,1,1,2023,339000
1976,18,42,4,2,1,1078,2146.0,1955,0,0,2025,440000
1977,13,35,3,4,2,1040,8509.0,2003,1,1,2025,352000
1978,12,67,0,3,2,1187,5616.0,1971,1,1,2023,569000
1979,3,7,1,2,2,651,6257.154658221167,1958,1,0,2025,467000
1982,14,47,2,5,2,1820,6250.0,1985,1,1,2022,418000
1983,13,13,3,4,3,1363,8566.0,1967,1,0,2023,288000
1984,12,67,3,2,1,1410,6773.0,1962,1,1,2023,647000
1985,26,33,1,3,1,828,6257.154658221167,1977,0,0,2022,280000
1986,15,27,1,2,2,570,6257.154658221167,1963,1,0,2024,382000
1987,11,41,0,3,1,1209,5594.0,2001,1,1,2022,576000
1988,15,29,1,1,2,776,6257.154658221167,2019,1,0,2024,353000
1989,11,52,3,3,3,2093,9425.0,2018,1,0,2024,691000
1990,21,25,3,3,2,2140,8833.0,2010,1,1,2024,324000
1991,15,0,1,2,2,720,6257.154658221167,1914,1,0,2025,490000
1992,12,67,1,2,1,808,6257.154658221167,2016,0,0,2024,501000
1993,7,71,3,4,3,1069,5561.0,2007,0,1,2024,673000
1994,17,59,4,3,3,1352,3813.0,1932,0,0,2024,336000
1995,17,63,3,6,2,1505,6106.0,1972,0,1,2024,427000
1996,4,60,3,3,3,1106,6964.0,2000,1,1,2025,632000
1997,11,15,4,2,2,883,2763.0,2004,1,1,2025,403000
1998,8,11,1,3,2,751,6257.154658221167,2007,1,0,2022,232000
1999,15,29,3,3,3,1134,6983.0,1971,1,1,2022,412000
2000,15,45,3,2,2,1421,3872.0,1956,0,1,2023,452000
2001,11,15,3,3,2,1890,5208.0,1985,1,1,2025,773000
2002,2,6,3,4,1,1990,6304.0,1989,1,0,2022,498000
2003,21,25,1,2,1,551,6257.154658221167,2005,1,0,2022,169000
2004,17,59,1,1,2,772,6257.154658221167,1963,0,0,2025,357000
2005,7,71,1,2,2,716,6257.154658221167,1975,0,0,2025,490000
2006,3,7,2,4,3,1892,4795.0,1998,1,1,2024,762000
2007,17,63,1,2,1,990,6257.154658221167,1990,0,0,2022,344000
2008,6,11,1,2,1,738,6257.154658221167,2017,0,0,2021,223000
2009,12,49,4,3,1,949,2780.0,2001,1,1,2023,389000
2010,15,21,1,2,1,612,6257.154658221167,1978,1,0,2022,315000
2011,11,41,1,1,1,701,6257.154658221167,1993,1,0,2025,513000
2012,13,51,5,7,4,2496,7357.0,2019,0,0,2024,691000
2013,23,11,3,3,2,1767,6094.0,1956,1,1,2024,443000
2014,13,13,1,2,2,760,6257.154658221167,1977,0,0,2024,273000
2015,15,0,3,4,1,2117,8405.0,1933,0,0,2024,746000
2016,9,22,3,4,2,1652,5867.0,2010,0,1,2022,449000
2017,4,56,2,5,3,1470,4190.0,2021,1,1,2024,515000
2018,9,19,3,5,2,964,5887.0,2006,1,1,2024,484000
2020,22,11,3,5,3,1197,7352.0,1998,1,1,2024,614000
2021,26,11,4,4,2,1113,2424.0,2005,1,1,2022,273000
2022,6,11,3,4,2,1549,6483.0,1972,1,1,2025,471000
2023,17,53,4,3,2,1165,3317.0,2003,0,1,2021,227000
2026,4,56,1,2,2,523,6257.154658221167,1996,0,0,2025,474000
2027,15,27,4,4,2,1049,3256.0,2018,0,1,2025,483000
2029,2,6,1,2,2,689,6257.154658221167,1955,1,0,2022,285000
2030,11,17,3,3,2,1704,7823.0,1987,0,1,2021,431000
2031,17,65,3,4,3,1885,7303.0,1980,0,1,2024,515000
2032,15,27,4,3,3,1185,3912.0,1991,1,0,2024,450000
2033,15,36,5,5,4,2295,4916.0,1974,0,1,2021,738000
2034,1,3,1,3,1,594,6257.154658221167,2002,0,0,2025,126000
2035,12,20,1,2,1,939,6257.154658221167,1979,1,0,2025,493000
2036,14,54,3,6,3,1682,6142.0,2003,1,1,2022,478000
2037,11,70,1,2,1,559,6257.154658221167,2022,0,0,2024,370000
2038,11,17,3,4,3,1470,5342.0,1991,0,1,2023,522000
2039,27,28,1,2,1,992,6257.154658221167,2022,0,0,2024,533000
2040,13,35,4,4,1,1135,2516.0,2020,1,1,2021,246000
2041,15,66,1,2,2,658,6257.154658221167,1998,1,0,2025,435000
2042,26,11,3,3,2,1835,9214.0,1985,1,1,2023,466000
2043,25,58,3,4,2,1459,8967.0,1976,1,0,2024,194000
2044,5,9,3,5,3,1384,5576.0,1974,1,1,2022,512000
2045,4,55,3,6,2,1188,9100.0,1966,1,1,2022,565000
2046,11,16,1,2,1,850,6257.154658221167,1996,0,0,2025,408000
2047,15,39,3,4,4,1145,5767.0,2007,1,0,2022,521000
2048,12,31,3,3,1,1950,7596.0,1968,1,0,2025,824000
2049,8,11,4,2,2,990,3671.0,1983,1,0,2025,341000
2050,15,69,3,5,3,1515,8464.0,1969,0,1,2024,587000
2051,13,35,1,3,1,528,6257.154658221167,1964,1,0,2024,241000
2052,10,11,3,4,2,933,5915.0,1958,0,1,2021,319000
2053,15,38,3,3,2,1569,8995.0,2017,0,1,2025,623000
2054,15,36,4,3,2,1110,2993.0,1956,1,1,2024,558000
2056,17,12,3,4,2,1239,4662.0,1955,1,0,2025,362000
2057,12,31,3,4,2,1375,7578.0,2005,0,1,2023,528000
2058,8,48,3,2,2,1446,9556.0,1978,1,1,2023,373000
2059,11,70,1,2,1,550,6257.154658221167,1985,0,0,2025,366000
2061,15,50,3,3,2,1156,6080.0,1924,1,1,2024,508000
2064,15,39,3,4,2,1523,5401.0,1958,0,1,2022,540000
2065,17,53,1,2,2,499,6257.154658221167,2014,1,0,2025,254000
2066,2,6,1,2,2,726,6257.154658221167,1985,0,0,2025,415000
2067,10,11,1,2,1,851,6257.154658221167,1978,1,0,2025,423000
2070,11,15,2,5,4,1235,6724.0,1955,1,0,2022,500000
2071,17,32,3,3,3,1743,9554.0,2016,1,0,2023,406000
2073,11,70,3,4,3,1489,6041.0,1995,1,1,2023,501000
2074,18,30,1,2,2,835,6257.154658221167,1979,0,0,2022,455000
2075,15,68,4,3,2,1164,2691.0,1970,1,1,2023,336000
2076,15,69,1,2,1,966,6257.154658221167,1955,1,0,2025,522000
2077,10,11,1,2,2,615,6257.154658221167,1956,1,0,2025,350000
2078,17,65,1,3,2,794,6257.154658221167,2017,1,0,2021,260000
2079,4,57,4,3,2,915,2645.0,1986,1,1,2024,454000
2080,4,56,3,4,3,1535,4209.0,1985,0,1,2025,648000
2082,3,7,3,4,3,1199,3980.0,1997,1,1,2025,552000
2083,16,71,3,3,3,2068,8840.0,1993,1,1,2024,776000
2084,9,19,2,3,3,1262,4021.0,1982,1,1,2025,460000
2085,15,39,1,3,1,893,6257.154658221167,1984,0,0,2023,398000
2086,9,2,3,4,3,1937,7072.0,1997,0,1,2024,665000
2087,25,58,4,3,2,1101,2672.0,1983,1,0,2024,182000
2088,4,55,0,3,1,974,5524.0,1996,1,1,2023,560000
2089,17,32,4,4,2,1027,1962.0,2011,0,1,2023,287000
2090,26,44,2,4,4,1885,2704.0,2012,1,1,2024,513000
2091,10,11,3,5,2,1269,4811.0,1957,1,1,2022,423000
2092,12,31,4,3,2,1060,1905.0,1969,1,1,2025,487000
2093,6,11,4,3,2,997,3440.0,1977,1,1,2024,286000
2096,2,6,1,2,2,794,6257.154658221167,2003,1,0,2025,469000
2097,15,50,3,5,4,1863,9607.0,1930,1,1,2023,580000
2098,26,11,4,3,2,995,2733.0,1982,1,1,2025,341000
2100,15,68,1,2,2,818,6257.154658221167,2003,0,0,2025,588000
2101,17,53,3,5,3,1475,8537.0,1947,1,1,2023,377000
2103,15,69,4,3,2,1198,3095.0,1985,0,1,2023,430000
2104,3,7,4,3,2,1279,3013.0,2005,1,0,2023,483000
2105,17,53,2,3,4,1654,5696.0,2008,1,1,2022,363000
2106,12,49,4,3,2,1165,3036.0,1973,1,1,2025,568000
2108,20,46,3,4,3,1215,6048.0,1991,1,1,2025,482000
2109,23,23,1,2,1,959,6257.154658221167,1982,1,0,2024,322000
2110,2,6,3,4,3,1505,4673.0,2003,1,1,2025,502000
2111,15,66,3,4,4,1316,7621.0,1970,1,1,2024,567000
2112,15,39,3,5,2,2089,5989.0,1946,0,1,2025,625000
2114,17,4,3,4,2,943,6942.0,1988,1,1,2022,273000
2115,26,44,3,3,2,1850,9147.0,1996,1,1,2025,598000
2116,7,71,4,4,2,1058,2222.0,2011,0,1,2025,454000
2118,3,7,3,3,3,1331,6783.0,1987,1,1,2024,536000
2119,17,59,1,1,2,842,6257.154658221167,1948,0,0,2022,278000
2120,12,20,4,3,2,1180,3095.0,1965,0,1,2021,407000
2121,2,6,1,2,2,999,6257.154658221167,2013,1,0,2025,428000
